12.000,730.0000,0.58828,1
13.000,730.0000,0.58828,1
14.000,730.0000,0.58828,1
15.000,731.0000,0.58908,1
16.000,736.0000,0.59311,1
17.000,733.0000,0.59070,1
18.000,731.0000,0.58908,1
19.000,732.0000,0.58989,1
20.000,729.0000,0.58747,1
21.000,731.0000,0.58908,1
22.000,730.0000,0.58828,1
23.000,728.0000,0.58667,1
24.000,729.0000,0.58747,1
25.000,731.0000,0.58908,1
# LED OFF
26.000,24.0000,0.01934,0
27.000,30.0000,0.02418,0
28.000,25.0000,0.02015,0
29.000,24.0000,0.01934,0
30.000,24.0000,0.01934,0
31.000,24.0000,0.01934,0
32.000,26.0000,0.02095,0
33.000,26.0000,0.02095,0
34.000,25.0000,0.02015,0
35.000,26.0000,0.02095,0
# LED ON
36.000,732.0000,0.58989,1
37.000,731.0000,0.58908,1
38.000,731.0000,0.58908,1
39.000,730.0000,0.58828,1
40.000,731.0000,0.58908,1
41.000,731.0000,0.58908,1
42.000,732.0000,0.58989,1
43.000,731.0000,0.58908,1
44.000,728.0000,0.58667,1
45.000,731.0000,0.58908,1
46.000,729.0000,0.58747,1
47.000,730.0000,0.58828,1
48.000,730.0000,0.58828,1
49.000,731.0000,0.58908,1
50.000,729.0000,0.58747,1
# LED OFF
51.000,25.0000,0.02015,0
52.000,24.0000,0.01934,0
53.000,26.0000,0.02095,0
54.000,24.0000,0.01934,0
55.000,26.0000,0.02095,0
56.000,25.0000,0.02015,0
57.000,26.0000,0.02095,0
58.000,24.0000,0.01934,0
59.000,25.0000,0.02015,0
60.000,24.0000,0.01934,0
# LED ON
61.000,676.0000,0.54476,1
62.000,626.0000,0.50447,1
63.000,646.0000,0.52059,1
64.000,644.0000,0.51897,1
65.000,643.0000,0.51817,1
66.000,633.0000,0.51011,1
67.000,672.0000,0.54154,1
68.000,631.0000,0.50850,1
69.000,671.0000,0.54073,1
70.000,671.0000,0.54073,1
71.000,627.0000,0.50527,1
# LED OFF
72.000,36.0000,0.02901,0
73.000,23.0000,0.01853,0
74.000,24.0000,0.01934,0
75.000,24.0000,0.01934,0
76.000,26.0000,0.02095,0
77.000,26.0000,0.02095,0
78.000,24.0000,0.01934,0
# LED ON
79.000,622.0000,0.50125,1
80.000,603.0000,0.48593,1
81.000,641.0000,0.51656,1
82.000,607.0000,0.48916,1
83.000,639.0000,0.51495,1
84.000,615.0000,0.49560,1
85.000,605.0000,0.48755,1
86.000,641.0000,0.51656,1
87.000,647.0000,0.52139,1
88.000,596.0000,0.48029,1
89.000,605.0000,0.48755,1
90.000,639.0000,0.51495,1
91.000,593.0000,0.47788,1
92.000,621.0000,0.50044,1
93.000,629.0000,0.50689,1
94.000,602.0000,0.48513,1
95.000,616.0000,0.49641,1
96.000,602.0000,0.48513,1
97.000,604.0000,0.48674,1
98.000,621.0000,0.50044,1
# LED OFF
99.000,28.0000,0.02256,0
100.000,24.0000,0.01934,0
101.000,26.0000,0.02095,0
102.000,26.0000,0.02095,0
103.000,25.0000,0.02015,0
104.000,23.0000,0.01853,0
105.000,28.0000,0.02256,0
# LED ON
106.000,736.0000,0.59311,1
107.000,733.0000,0.59070,1
108.000,733.0000,0.59070,1
109.000,737.0000,0.59392,1
110.000,733.0000,0.59070,1
111.000,732.0000,0.58989,1
112.000,732.0000,0.58989,1
113.000,732.0000,0.58989,1
114.000,733.0000,0.59070,1
115.000,729.0000,0.58747,1
116.000,729.0000,0.58747,1
117.000,728.0000,0.58667,1
118.000,731.0000,0.58908,1
119.000,729.0000,0.58747,1
# LED OFF
120.000,28.0000,0.02256,0
121.000,25.0000,0.02015,0
122.000,25.0000,0.02015,0
123.000,26.0000,0.02095,0
124.000,22.0000,0.01773,0
125.000,23.0000,0.01853,0
# LED ON
126.000,610.0000,0.49158,1
127.000,644.0000,0.51897,1
128.000,619.0000,0.49883,1
129.000,607.0000,0.48916,1
130.000,601.0000,0.48432,1
131.000,621.0000,0.50044,1
132.000,622.0000,0.50125,1
133.000,652.0000,0.52542,1
134.000,631.0000,0.50850,1
135.000,599.0000,0.48271,1
136.000,639.0000,0.51495,1
137.000,601.0000,0.48432,1
138.000,604.0000,0.48674,1
139.000,644.0000,0.51897,1
140.000,611.0000,0.49238,1
141.000,610.0000,0.49158,1
142.000,598.0000,0.48190,1
143.000,604.0000,0.48674,1
144.000,639.0000,0.51495,1
145.000,613.0000,0.49399,1
146.000,645.0000,0.51978,1
147.000,618.0000,0.49802,1
148.000,613.0000,0.49399,1
149.000,639.0000,0.51495,1
150.000,603.0000,0.48593,1
151.000,647.0000,0.52139,1
152.000,626.0000,0.50447,1
153.000,643.0000,0.51817,1
154.000,606.0000,0.48835,1
155.000,631.0000,0.50850,1
156.000,646.0000,0.52059,1
157.000,639.0000,0.51495,1
158.000,613.0000,0.49399,1
159.000,652.0000,0.52542,1
160.000,630.0000,0.50769,1
161.000,609.0000,0.49077,1
162.000,629.0000,0.50689,1
163.000,641.0000,0.51656,1
164.000,649.0000,0.52300,1
165.000,620.0000,0.49963,1
166.000,656.0000,0.52864,1
167.000,603.0000,0.48593,1
168.000,618.0000,0.49802,1
169.000,603.0000,0.48593,1
170.000,645.0000,0.51978,1
171.000,618.0000,0.49802,1
172.000,635.0000,0.51172,1
173.000,646.0000,0.52059,1
