20.000,718.8200,0.57927,1
21.000,718.6800,0.57916,1
22.000,719.0200,0.57943,1
23.000,719.2800,0.57964,1
24.000,718.3000,0.57885,1
25.000,718.8800,0.57932,1
26.000,718.2800,0.57883,1
27.000,717.9800,0.57859,1
28.000,718.4200,0.57895,1
29.000,718.4000,0.57893,1
30.000,718.0000,0.57861,1
31.000,717.6400,0.57832,1
32.000,718.6400,0.57912,1
33.000,717.4800,0.57819,1
34.000,718.3800,0.57891,1
35.000,718.1000,0.57869,1
36.000,718.4200,0.57895,1
37.000,717.5200,0.57822,1
38.000,718.6400,0.57912,1
39.000,718.2600,0.57882,1
40.000,717.8600,0.57850,1
41.000,719.0200,0.57943,1
# LED OFF
42.000,53.8200,0.04337,0
43.000,28.6600,0.02310,0
44.000,26.2000,0.02111,0
45.000,26.1200,0.02105,0
46.000,25.8600,0.02084,0
47.000,25.8000,0.02079,0
48.000,25.9200,0.02089,0
49.000,25.7600,0.02076,0
50.000,25.1200,0.02024,0
51.000,25.6400,0.02066,0
52.000,25.3200,0.02040,0
53.000,25.9800,0.02094,0
54.000,25.5400,0.02058,0
55.000,25.3000,0.02039,0
56.000,25.3000,0.02039,0
57.000,25.2200,0.02032,0
58.000,25.4600,0.02052,0
59.000,25.4000,0.02047,0
# LED ON
60.000,352.2200,0.28384,1
61.000,695.3600,0.56036,1
62.000,703.8200,0.56718,1
63.000,704.3800,0.56763,1
64.000,704.6800,0.56787,1
65.000,705.2000,0.56829,1
66.000,704.9400,0.56808,1
67.000,704.6600,0.56786,1
68.000,704.5600,0.56778,1
69.000,704.3000,0.56757,1
70.000,704.3000,0.56757,1
71.000,704.5200,0.56775,1
72.000,705.0000,0.56813,1
73.000,705.1800,0.56828,1
74.000,704.4200,0.56766,1
75.000,704.8200,0.56799,1
76.000,704.3000,0.56757,1
77.000,703.9800,0.56731,1
78.000,705.0400,0.56816,1
79.000,704.1000,0.56741,1
80.000,704.8000,0.56797,1
81.000,705.0000,0.56813,1
