14.900,657.5800,0.52992,1
19.900,649.4200,0.52334,1
24.900,656.6000,0.52913,1
29.900,659.9000,0.53179,1
34.900,656.0600,0.52869,1
39.900,661.4400,0.53303,1
44.900,660.8400,0.53255,1
49.900,661.1600,0.53280,1
54.900,659.4200,0.53140,1
59.900,664.3600,0.53538,1
64.900,661.8600,0.53337,1
69.900,665.6200,0.53640,1
74.900,654.3800,0.52734,1
79.900,658.6400,0.53077,1
84.900,664.6800,0.53564,1
89.900,668.4800,0.53870,1
94.900,657.0200,0.52947,1
99.900,663.9800,0.53508,1
104.900,655.2600,0.52805,1
109.900,666.1000,0.53678,1
114.900,654.5800,0.52750,1
119.900,650.5000,0.52421,1
124.900,656.6200,0.52914,1
129.900,651.7600,0.52523,1
134.900,654.7800,0.52766,1
139.900,655.6200,0.52834,1
144.900,655.8000,0.52848,1
149.900,662.9400,0.53424,1
154.900,661.8400,0.53335,1
159.900,656.6800,0.52919,1
164.900,661.3000,0.53292,1
169.900,662.0000,0.53348,1
174.900,659.7400,0.53166,1
179.900,653.6600,0.52676,1
184.900,651.7000,0.52518,1
189.900,654.5400,0.52747,1
194.900,666.0400,0.53674,1
199.900,663.6000,0.53477,1
204.900,655.8400,0.52852,1
209.900,655.0400,0.52787,1
214.900,662.7800,0.53411,1
219.900,660.9600,0.53264,1
224.900,656.0200,0.52866,1
229.900,653.3800,0.52653,1
234.900,661.1400,0.53279,1
239.900,665.6800,0.53645,1
244.900,655.8000,0.52848,1
249.900,653.2400,0.52642,1
254.900,649.2200,0.52318,1
259.900,649.9800,0.52379,1
264.900,656.3400,0.52892,1
269.900,653.0400,0.52626,1
274.900,641.7400,0.51715,1
