23.000,589.3000,0.47489,1
24.000,583.1000,0.46990,1
25.000,583.2000,0.46998,1
26.000,587.0000,0.47304,1
27.000,598.3000,0.48215,1
28.000,586.3000,0.47248,1
29.000,587.4000,0.47336,1
30.000,580.1000,0.46748,1
31.000,585.1000,0.47151,1
32.000,586.7000,0.47280,1
33.000,590.4000,0.47578,1
34.000,590.8000,0.47610,1
35.000,587.1000,0.47312,1
36.000,583.2000,0.46998,1
37.000,594.7000,0.47925,1
# LED OFF
38.000,50.3000,0.04053,0
39.000,27.8000,0.02240,0
40.000,26.2000,0.02111,0
41.000,26.2000,0.02111,0
42.000,26.2000,0.02111,0
43.000,25.9000,0.02087,0
44.000,24.4000,0.01966,0
# LED ON
45.000,205.9000,0.16593,1
46.000,568.5000,0.45813,1
47.000,571.7000,0.46071,1
48.000,581.3000,0.46845,1
49.000,594.6000,0.47916,1
50.000,578.6000,0.46627,1
51.000,605.7000,0.48811,1
52.000,578.9000,0.46651,1
53.000,582.0000,0.46901,1
54.000,605.6000,0.48803,1
55.000,594.5000,0.47908,1
56.000,576.7000,0.46474,1
57.000,588.0000,0.47385,1
58.000,602.5000,0.48553,1
59.000,582.3000,0.46925,1
60.000,582.7000,0.46958,1
61.000,586.0000,0.47223,1
62.000,600.1000,0.48360,1
63.000,582.5000,0.46941,1
64.000,590.7000,0.47602,1
65.000,593.8000,0.47852,1
66.000,602.2000,0.48529,1
67.000,581.0000,0.46821,1
68.000,600.1000,0.48360,1
69.000,580.7000,0.46796,1
70.000,596.8000,0.48094,1
71.000,584.4000,0.47095,1
# LED OFF
72.000,368.8000,0.29720,0
73.000,36.4000,0.02933,0
74.000,27.6000,0.02224,0
75.000,26.0000,0.02095,0
76.000,26.0000,0.02095,0
77.000,25.5000,0.02055,0
78.000,25.3000,0.02039,0
79.000,26.6000,0.02144,0
80.000,25.4000,0.02047,0
81.000,26.1000,0.02103,0
82.000,25.3000,0.02039,0
83.000,25.6000,0.02063,0
# LED ON
84.000,531.0000,0.42791,1
85.000,607.3000,0.48940,1
86.000,573.7000,0.46232,1
87.000,602.1000,0.48521,1
88.000,596.2000,0.48045,1
89.000,575.6000,0.46385,1
90.000,586.1000,0.47231,1
91.000,602.6000,0.48561,1
92.000,593.8000,0.47852,1
93.000,593.2000,0.47804,1
94.000,591.8000,0.47691,1
95.000,589.8000,0.47530,1
96.000,581.3000,0.46845,1
# LED OFF
97.000,86.0000,0.06930,0
98.000,29.5000,0.02377,0
99.000,26.5000,0.02136,0
100.000,26.2000,0.02111,0
101.000,26.3000,0.02119,0
102.000,25.6000,0.02063,0
103.000,25.0000,0.02015,0
104.000,25.2000,0.02031,0
105.000,24.9000,0.02007,0
106.000,25.3000,0.02039,0
107.000,25.0000,0.02015,0
108.000,25.5000,0.02055,0
109.000,26.0000,0.02095,0
110.000,25.9000,0.02087,0
111.000,25.9000,0.02087,0
112.000,25.7000,0.02071,0
113.000,25.8000,0.02079,0
114.000,25.5000,0.02055,0
115.000,25.1000,0.02023,0
# LED ON
116.000,554.7000,0.44701,1
117.000,573.3000,0.46200,1
118.000,573.7000,0.46232,1
119.000,576.0000,0.46418,1
120.000,591.3000,0.47651,1
121.000,573.9000,0.46248,1
122.000,596.9000,0.48102,1
123.000,576.2000,0.46434,1
124.000,582.4000,0.46933,1
125.000,590.4000,0.47578,1
126.000,573.6000,0.46224,1
127.000,603.6000,0.48642,1
128.000,578.8000,0.46643,1
129.000,575.1000,0.46345,1
130.000,590.9000,0.47618,1
131.000,596.1000,0.48037,1
132.000,601.1000,0.48440,1
133.000,587.2000,0.47320,1
134.000,578.7000,0.46635,1
135.000,581.1000,0.46829,1
136.000,604.0000,0.48674,1
137.000,588.6000,0.47433,1
138.000,579.1000,0.46667,1
139.000,595.4000,0.47981,1
140.000,603.6000,0.48642,1
141.000,583.3000,0.47006,1
142.000,596.7000,0.48086,1
143.000,596.7000,0.48086,1
144.000,587.7000,0.47360,1
145.000,578.7000,0.46635,1
146.000,578.9000,0.46651,1
147.000,591.8000,0.47691,1
148.000,600.1000,0.48360,1
149.000,586.1000,0.47231,1
# LED OFF
150.000,96.0000,0.07736,0
151.000,28.9000,0.02329,0
152.000,25.8000,0.02079,0
153.000,25.6000,0.02063,0
154.000,26.3000,0.02119,0
155.000,27.0000,0.02176,0
156.000,25.5000,0.02055,0
# LED ON
157.000,371.8000,0.29962,1
158.000,592.9000,0.47779,1
159.000,571.8000,0.46079,1
160.000,607.0000,0.48916,1
161.000,604.6000,0.48722,1

